No.,pert_id,sample_id,L1(AgingScore),L2(AgingScore),L6(AgingScore),L7(AgingScore),L1(matchGenes),L2(matchGenes),L6(matchGenes),L7(matchGenes)
338,LUNG001_1HAE_24H:BRD-K62810658:10,I02,0.066077873,0.13458358,-0.061501533,0.151622807,57,54,46,48
338,LUNG001_1HAE_24H:BRD-K62810658:10,J02,0.1922697,0.297522885,-0.040180412,0.177229605,62,57,50,52
338,LUNG001_1HAE_24H:BRD-K62810658:10,H24,0.135009153,-0.03303814,-0.029686089,-0.11457544,54,54,50,53
338,LUNG001_1HAE_24H:BRD-K62810658:10,I24,0.103195623,0.035547828,-0.018537151,0.021665339,59,49,49,53
338,LUNG001_1HAE_24H:BRD-K62810658:10,K24,0.352090883,0.119723363,0.068158391,0.307318085,63,55,50,58
338,LUNG001_1HAE_24H:BRD-K62810658:10,J24,0.352936844,0.155941851,0.117211465,0.384692145,62,54,49,59
338,LUNG001_1HAE_24H:BRD-K62810658:10,G24,0.5877329,0.039342362,0.197930514,0.339591459,65,48,56,57
338,LUNG001_1HAE_24H:BRD-K62810658:10,L24,0.399329403,0.018973068,-0.041865897,0.114809806,63,49,46,56
338,LUNG001_1HAE_24H:BRD-K62810658:10,N24,0.461120443,0.273830018,0.152379338,0.44846063,62,53,52,63
338,LUNG001_1HAE_24H:BRD-K62810658:10,E02,-0.219140987,-0.120917268,-0.003561672,0.087441959,45,44,43,49
338,LUNG001_1HAE_24H:BRD-K62810658:10,B24,0.273237147,0.284155735,0.035697574,0.183862048,56,57,43,60
338,LUNG001_1HAE_24H:BRD-K62810658:10,P02,0.262130857,-0.043924223,0.110291052,0.346545366,57,49,53,61
338,LUNG001_1HAE_24H:BRD-K62810658:10,K02,0.014289504,-0.025610459,0.022336086,0.06553172,53,49,51,50
338,LUNG001_1HAE_24H:BRD-K62810658:10,O24,-0.092166084,-0.051520612,-0.166358721,0.283994501,48,45,43,59
338,LUNG001_1HAE_24H:BRD-K62810658:10,M02,0.309792483,0.151513436,0.027361883,-0.019080402,54,58,53,52
338,LUNG001_1HAE_24H:BRD-K62810658:10,A24,-0.007855289,-0.359757104,-0.035278141,0.315740779,44,40,48,61
338,LUNG001_1HAE_24H:BRD-K62810658:10,F02,-0.002542121,0.053109764,-0.172745386,0.225523999,49,55,52,53
338,LUNG001_1HAE_24H:BRD-K62810658:10,F24,0.213790357,-0.041058064,-0.04378477,0.196652676,60,47,51,51
338,LUNG001_1HAE_24H:BRD-K62810658:10,E24,0.207914069,-0.216584119,-0.139995675,0.200877504,58,39,45,61
339,LUNG001_1HAE_24H:BRD-K31342827:10,L02,-0.015715525,0.132331123,0.203023765,0.043834324,49,48,52,51
339,LUNG001_1HAE_24H:BRD-K31342827:10,C24,-0.1848931,-0.102917861,0.060718837,-0.119465399,44,55,48,49
339,LUNG001_1HAE_24H:BRD-K31342827:10,G02,-0.544618338,-0.173543713,0.067836865,0.043040381,42,54,49,56
339,LUNG001_1HAE_24H:BRD-K31342827:10,D24,0.028179476,-0.421370304,-0.043205877,0.112199976,50,45,46,52
339,LUNG001_1HAE_24H:BRD-K31342827:10,N02,-0.165450501,-0.01150357,0.087632315,0.057169235,49,51,50,50
339,LUNG001_1HAE_24H:BRD-K31342827:10,D02,-0.212425943,-0.080629594,-0.011045271,-0.068510544,43,48,53,50
339,LUNG001_1HAE_24H:BRD-K31342827:10,C02,-0.224589682,0.013050018,0.171946193,0.037474948,48,49,55,54
339,LUNG001_1HAE_24H:BRD-K31342827:10,O02,-0.166222642,-0.29132685,0.048300392,0.016400143,48,45,55,53
339,LUNG001_1HAE_24H:BRD-K31342827:10,H02,-0.481534072,-0.08136569,-0.174375171,-0.111444598,38,39,45,48
339,LUNG001_1HAE_24H:BRD-K31342827:10,M24,0.108096856,-0.063571679,0.052323581,0.074877692,57,48,56,54
339,LUNG001_1HAE_24H:BRD-K31342827:10,I02,-0.449006841,-0.041792174,0.021161225,-0.225227312,43,47,51,46
339,LUNG001_1HAE_24H:BRD-K31342827:10,J02,-0.114167603,0.053679448,-0.005486415,0.090976154,50,51,51,51
339,LUNG001_1HAE_24H:BRD-K31342827:10,H24,-0.267655535,-0.28276793,-0.088671615,-0.273056441,45,47,47,47
339,LUNG001_1HAE_24H:BRD-K31342827:10,I24,-0.166404781,-0.244357219,-0.060323626,-0.227275289,43,48,45,41
339,LUNG001_1HAE_24H:BRD-K31342827:10,K24,-0.038806636,-0.082306118,0.001914546,0.100995009,56,52,52,51
339,LUNG001_1HAE_24H:BRD-K31342827:10,J24,-0.022516258,-0.063986891,0.070436045,0.018365195,48,50,49,47
339,LUNG001_1HAE_24H:BRD-K31342827:10,G24,0.221545559,-0.244589586,0.221147779,0.108700811,52,48,53,46
339,LUNG001_1HAE_24H:BRD-K31342827:10,L24,-0.034583359,-0.148657433,-0.01425454,-0.1397188,45,43,48,44
339,LUNG001_1HAE_24H:BRD-K31342827:10,N24,0.197231372,-0.005855041,-0.021701752,0.256289071,57,54,47,56
339,LUNG001_1HAE_24H:BRD-K31342827:10,E02,-0.672902443,-0.26026408,-0.038624219,-0.049183897,38,44,50,49
339,LUNG001_1HAE_24H:BRD-K31342827:10,B24,0.006522223,-0.028481162,0.009249845,0.033713479,46,54,47,53
339,LUNG001_1HAE_24H:BRD-K31342827:10,P02,-0.160731676,-0.188671073,-0.007789288,0.173142206,47,50,55,54
339,LUNG001_1HAE_24H:BRD-K31342827:10,K02,-0.214168395,-0.225592588,0.076198757,-0.139676204,40,49,47,51
339,LUNG001_1HAE_24H:BRD-K31342827:10,O24,-0.385314864,-0.340945227,-0.20018422,-0.001787161,42,48,50,46
339,LUNG001_1HAE_24H:BRD-K31342827:10,M02,-0.102381081,0.068752277,0.044314057,-0.091742015,48,48,51,44
339,LUNG001_1HAE_24H:BRD-K31342827:10,A24,-0.347058879,-0.503752813,-0.014529789,0.072460844,40,40,47,53
339,LUNG001_1HAE_24H:BRD-K31342827:10,F02,-0.388712042,-0.134275024,0.008058866,-0.015264058,43,48,54,45
339,LUNG001_1HAE_24H:BRD-K31342827:10,F24,-0.111753423,-0.277369556,-0.0241394,0.010964449,45,51,46,51
339,LUNG001_1HAE_24H:BRD-K31342827:10,E24,-0.221198833,-0.312498153,-0.191976548,-0.0104021,49,48,46,46
340,LUNG001_1HAE_24H:BRD-K32610195:10,L02,0.07870328,0.054419547,-0.002424935,-0.08846105,50,56,49,46
340,LUNG001_1HAE_24H:BRD-K32610195:10,C24,-0.117130133,0.006009297,-0.040475317,-0.12055438,47,51,48,46
340,LUNG001_1HAE_24H:BRD-K32610195:10,G02,-0.232980364,-0.045884696,-0.081560769,-0.02706519,36,53,43,55
340,LUNG001_1HAE_24H:BRD-K32610195:10,D24,0.246216414,-0.324828095,-0.05117021,-0.019536054,57,37,45,47
340,LUNG001_1HAE_24H:BRD-K32610195:10,N02,-0.044405508,0.026711639,-0.014247967,-0.098840252,48,47,47,46
340,LUNG001_1HAE_24H:BRD-K32610195:10,D02,-0.042048703,-0.000614546,-0.074265066,-0.14490961,45,50,45,51
340,LUNG001_1HAE_24H:BRD-K32610195:10,C02,0.029008515,0.067302801,-0.009146678,-0.021489832,47,52,52,46
340,LUNG001_1HAE_24H:BRD-K32610195:10,O02,0.0698529,-0.234451276,0.084150245,-0.095360372,54,39,53,45
340,LUNG001_1HAE_24H:BRD-K32610195:10,H02,-0.38623006,-0.197725293,-0.177738125,-0.129879705,35,44,43,42
340,LUNG001_1HAE_24H:BRD-K32610195:10,M24,0.403717506,0.110598226,0.024804747,0.060698982,64,56,53,52
340,LUNG001_1HAE_24H:BRD-K32610195:10,I02,-0.241554274,-0.048811333,-0.165567332,-0.208922203,40,46,41,40
340,LUNG001_1HAE_24H:BRD-K32610195:10,J02,-0.022776218,0.114130904,-0.109147225,-0.191693793,44,53,46,45
340,LUNG001_1HAE_24H:BRD-K32610195:10,H24,-0.038006529,-0.196375626,-0.166481645,-0.33519194,48,46,46,47
340,LUNG001_1HAE_24H:BRD-K32610195:10,I24,-0.088207923,-0.105792922,-0.216257546,-0.293873264,46,49,45,39
340,LUNG001_1HAE_24H:BRD-K32610195:10,K24,0.129003141,0.043025689,-0.078270875,-0.101300384,58,48,48,51
340,LUNG001_1HAE_24H:BRD-K32610195:10,J24,0.0838988,-0.04785232,-0.08014666,0.087608723,52,50,49,46
340,LUNG001_1HAE_24H:BRD-K32610195:10,G24,0.322941821,-0.124106164,0.141128521,-0.014196996,66,51,52,42
340,LUNG001_1HAE_24H:BRD-K32610195:10,L24,0.152221379,-0.134356582,-0.069069576,-0.131406767,48,43,47,44
340,LUNG001_1HAE_24H:BRD-K32610195:10,N24,0.223322435,0.147722645,-0.086159083,0.189966684,49,50,46,57
340,LUNG001_1HAE_24H:BRD-K32610195:10,E02,-0.486356482,-0.297067441,-0.100286558,-0.208131611,33,38,41,36
340,LUNG001_1HAE_24H:BRD-K32610195:10,B24,0.028090741,0.021440497,-0.084356165,-0.075858749,46,47,43,47
340,LUNG001_1HAE_24H:BRD-K32610195:10,P02,0.079634264,-0.165810867,0.069659846,0.041588313,50,42,56,48
340,LUNG001_1HAE_24H:BRD-K32610195:10,K02,-0.246451632,-0.148895117,-0.112165516,-0.296761585,43,48,46,40
340,LUNG001_1HAE_24H:BRD-K32610195:10,O24,-0.315845163,-0.2181087,-0.354242199,-0.161899557,37,39,33,47
340,LUNG001_1HAE_24H:BRD-K32610195:10,M02,0.025040756,-0.000481755,0.11649834,-0.204761465,48,56,47,39
340,LUNG001_1HAE_24H:BRD-K32610195:10,A24,-0.204825109,-0.467658134,-0.122535547,0.131626125,40,40,40,45
340,LUNG001_1HAE_24H:BRD-K32610195:10,F02,-0.214034958,0.034211991,0.07998272,-0.119003878,44,51,51,50
340,LUNG001_1HAE_24H:BRD-K32610195:10,F24,0.007842697,-0.150606892,-0.131033397,-0.123185781,47,40,44,45
340,LUNG001_1HAE_24H:BRD-K32610195:10,E24,-0.029910373,-0.347713767,-0.267556228,-0.088459354,51,40,41,49
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,L02,0.220388405,0.353372506,0.00467152,0.019401747,58,64,52,50
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,C24,0.058238955,0.4093239,-0.00306537,-0.107144927,53,63,49,45
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,G02,-0.100817791,0.298524927,0.097790207,0.043273173,49,65,51,54
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,D24,0.321040192,0.180660743,-0.006678135,-0.002060216,58,53,49,42
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,N02,0.11271011,0.418787838,0.093948727,0.008975651,51,59,55,48
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,D02,0.121471341,0.188381939,0.046046982,-0.053362476,50,59,59,44
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,C02,0.151306374,0.37335459,0.097280234,0.016024096,51,64,56,52
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,O02,0.196523885,0.220077109,0.174399822,0.041733052,56,57,54,51
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,H02,-0.096530421,0.137357425,-0.100295329,0.042264786,44,55,49,43
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,M24,0.421320204,0.390981526,0.217427823,-0.026319391,59,60,56,45
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,I02,-0.00463352,0.221088865,-0.054840967,-0.20875196,47,62,47,43
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,J02,0.16114737,0.51653724,0.091776243,-0.098279303,54,63,50,48
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,H24,0.067346269,0.179749743,0.032210116,-0.230868757,54,54,47,43
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,I24,0.04289132,0.288665434,-0.055014385,-0.172771363,55,65,56,42
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,K24,0.196813244,0.337098852,-0.017908076,0.021206109,60,59,53,51
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,J24,0.185777342,0.398144991,-0.047651559,0.053335324,51,63,52,48
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,G24,0.439424642,0.380834679,0.160925631,0.053832573,61,59,54,50
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,L24,0.285405777,0.15719345,-0.03176906,-0.07495412,53,55,44,46
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,N24,0.416892785,0.421057758,0.021012013,0.215411795,61,58,50,52
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,E02,-0.272994408,0.059067024,-0.074496642,-0.135319259,40,58,45,48
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,B24,0.128368002,0.332843267,0.041021581,-0.015614444,48,61,51,48
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,P02,0.176134492,0.154555604,0.229270726,0.06646083,55,55,52,53
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,K02,-0.059318607,0.311985173,-0.054580497,-0.200969185,46,57,54,43
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,O24,-0.114808731,0.235436435,-0.175183782,-0.015799471,50,55,44,47
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,M02,0.230719248,0.382896199,0.099907925,-0.1470857,52,60,53,41
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,A24,-0.056684479,-0.104843614,-0.014964847,-0.031497052,47,49,51,53
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,F02,0.04231524,0.235281754,0.140607221,-0.090129889,56,64,55,48
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,F24,0.105675175,0.230619389,-0.028076799,-0.079651584,51,56,52,52
341,LUNG001_1HAE_24H:BRD-A19500257:0.12,E24,0.06722146,0.067765575,-0.038132091,-0.031282657,56,56,48,46
342,LUNG001_1HAE_24H:BRD-K05593511:10,L02,0.384729647,0.277775779,0.063208567,0.144845753,58,61,45,54
342,LUNG001_1HAE_24H:BRD-K05593511:10,C24,0.033508114,0.256013454,0.026897734,0.046970829,51,60,48,47
342,LUNG001_1HAE_24H:BRD-K05593511:10,G02,-0.18868856,0.139684307,0.133935926,0.095371521,45,52,47,56
342,LUNG001_1HAE_24H:BRD-K05593511:10,D24,0.354948569,-0.097414387,-0.047240954,0.230076726,67,38,43,57
342,LUNG001_1HAE_24H:BRD-K05593511:10,N02,0.033051628,0.170553746,-0.011392811,0.067257427,57,56,52,54
342,LUNG001_1HAE_24H:BRD-K05593511:10,D02,0.127240301,0.207209398,-0.122509392,0.027508095,52,50,38,54
342,LUNG001_1HAE_24H:BRD-K05593511:10,C02,0.064380494,0.287347172,0.059792246,0.108120209,47,55,52,57
342,LUNG001_1HAE_24H:BRD-K05593511:10,O02,0.194380536,0.05924124,0.05691603,0.150654582,56,49,52,56
342,LUNG001_1HAE_24H:BRD-K05593511:10,H02,-0.371998366,0.069961711,-0.090838308,-0.055670672,41,48,47,49
342,LUNG001_1HAE_24H:BRD-K05593511:10,M24,0.595966727,0.280898184,0.101860735,0.153457587,63,55,52,59
342,LUNG001_1HAE_24H:BRD-K05593511:10,I02,-0.110211998,0.171070466,-0.092574578,-0.015320607,42,55,47,48
342,LUNG001_1HAE_24H:BRD-K05593511:10,J02,0.148114117,0.350726944,-0.073241084,0.027891475,53,59,43,52
342,LUNG001_1HAE_24H:BRD-K05593511:10,H24,0.03615379,0.032759671,-0.101072316,-0.162883774,52,53,52,49
342,LUNG001_1HAE_24H:BRD-K05593511:10,I24,0.028148936,0.140653146,-0.181500606,-0.101278689,53,52,48,48
342,LUNG001_1HAE_24H:BRD-K05593511:10,K24,0.294200717,0.108191652,0.065299274,0.096362255,55,56,44,51
342,LUNG001_1HAE_24H:BRD-K05593511:10,J24,0.262117901,0.166757631,-0.106636651,0.173663798,60,56,46,54
342,LUNG001_1HAE_24H:BRD-K05593511:10,G24,0.586116883,0.212365942,0.121888006,0.280426094,68,53,56,53
342,LUNG001_1HAE_24H:BRD-K05593511:10,L24,0.356032974,0.020522785,-0.127499859,0.018719496,60,58,48,51
342,LUNG001_1HAE_24H:BRD-K05593511:10,N24,0.41344299,0.298101712,0.026787138,0.386986916,68,63,48,65
342,LUNG001_1HAE_24H:BRD-K05593511:10,E02,-0.32805076,-0.071115095,-0.013746306,-0.034302,39,46,43,47
342,LUNG001_1HAE_24H:BRD-K05593511:10,B24,0.09899082,0.331510466,0.016254823,0.027661335,51,62,46,53
342,LUNG001_1HAE_24H:BRD-K05593511:10,P02,0.138692449,0.019852239,0.095345048,0.230389676,59,48,58,57
342,LUNG001_1HAE_24H:BRD-K05593511:10,K02,-0.162038699,0.061012916,0.037256166,-0.177942066,45,56,45,47
342,LUNG001_1HAE_24H:BRD-K05593511:10,O24,-0.099814994,-0.03914471,-0.337153169,0.03282475,50,51,36,53
342,LUNG001_1HAE_24H:BRD-K05593511:10,M02,0.121235097,0.275424638,0.019834944,-0.060870123,53,57,45,48
342,LUNG001_1HAE_24H:BRD-K05593511:10,A24,-0.164535507,-0.218717358,0.034299626,0.163604452,45,42,45,57
342,LUNG001_1HAE_24H:BRD-K05593511:10,F02,-0.074658953,0.106686587,0.066590846,0.111341362,52,56,55,51
342,LUNG001_1HAE_24H:BRD-K05593511:10,F24,0.084214199,0.03587925,-0.07436888,0.065138812,52,51,47,56
342,LUNG001_1HAE_24H:BRD-K05593511:10,E24,0.090137807,-0.093986308,-0.28739997,0.013556596,59,43,41,57
343,LUNG001_1HAE_24H:BRD-A13807286:10,L02,0.509483223,0.224573622,0.21249272,0.207503674,68,54,53,54
343,LUNG001_1HAE_24H:BRD-A13807286:10,C24,0.162350001,0.194990868,0.255783738,0.008615697,58,65,54,46
343,LUNG001_1HAE_24H:BRD-A13807286:10,G02,0.020030433,0.163900774,0.276825959,0.32863704,57,59,50,59
343,LUNG001_1HAE_24H:BRD-A13807286:10,D24,0.42590104,-0.020236836,0.098894474,0.1416844,69,46,55,59
343,LUNG001_1HAE_24H:BRD-A13807286:10,N02,0.26280619,0.18579867,0.226911001,0.138963785,61,56,56,54
343,LUNG001_1HAE_24H:BRD-A13807286:10,D02,0.227810512,0.090255839,0.212535068,0.063424939,53,49,53,54
343,LUNG001_1HAE_24H:BRD-A13807286:10,C02,0.296934093,0.217334743,0.199167655,0.211733002,62,64,58,56
343,LUNG001_1HAE_24H:BRD-A13807286:10,O02,0.336353433,0.009852484,0.450384246,0.182655729,56,53,55,53
343,LUNG001_1HAE_24H:BRD-A13807286:10,H02,-0.08752273,0.049784717,0.108669665,0.17793141,55,46,46,53
343,LUNG001_1HAE_24H:BRD-A13807286:10,M24,0.651949867,0.313688552,0.338544049,0.190611859,72,58,55,57
343,LUNG001_1HAE_24H:BRD-A13807286:10,I02,0.109062484,0.056423341,0.207788164,0.038571232,54,53,54,49
343,LUNG001_1HAE_24H:BRD-A13807286:10,J02,0.32325803,0.274240824,0.177040621,0.074596307,60,59,54,49
343,LUNG001_1HAE_24H:BRD-A13807286:10,H24,0.172231503,0.039441483,0.224903225,-0.094910339,62,52,52,50
343,LUNG001_1HAE_24H:BRD-A13807286:10,I24,0.199809977,0.274367368,0.09117754,-0.005002931,56,53,53,51
343,LUNG001_1HAE_24H:BRD-A13807286:10,K24,0.430815902,0.104200278,0.169702278,0.210324721,64,48,57,56
343,LUNG001_1HAE_24H:BRD-A13807286:10,J24,0.359755165,0.158836011,0.183036133,0.287676825,61,57,58,54
343,LUNG001_1HAE_24H:BRD-A13807286:10,G24,0.632553276,0.156989328,0.326023443,0.295346513,64,55,59,57
343,LUNG001_1HAE_24H:BRD-A13807286:10,L24,0.457945238,0.0395133,0.06294011,0.062836932,62,53,56,57
343,LUNG001_1HAE_24H:BRD-A13807286:10,N24,0.575724806,0.353969302,0.160566788,0.429911568,71,60,57,60
343,LUNG001_1HAE_24H:BRD-A13807286:10,E02,-0.126443154,-0.067906849,0.132944489,0.069460794,53,52,56,58
343,LUNG001_1HAE_24H:BRD-A13807286:10,B24,0.309439045,0.231253365,0.188209255,0.056085806,59,56,57,57
343,LUNG001_1HAE_24H:BRD-A13807286:10,P02,0.320683754,-0.031217395,0.30315,0.247263551,53,53,58,62
343,LUNG001_1HAE_24H:BRD-A13807286:10,K02,0.131540237,-0.034375822,0.235029714,-0.079866984,56,49,51,48
343,LUNG001_1HAE_24H:BRD-A13807286:10,O24,0.052719198,0.039280532,-0.093151054,0.176870548,52,49,48,58
343,LUNG001_1HAE_24H:BRD-A13807286:10,M02,0.257090182,0.232846486,0.234282139,0.010815585,61,60,54,48
343,LUNG001_1HAE_24H:BRD-A13807286:10,A24,-0.000351019,-0.304118518,0.114329868,0.251831361,46,38,53,58
343,LUNG001_1HAE_24H:BRD-A13807286:10,F02,0.084021843,0.003011865,0.141465561,0.126551842,58,55,61,59
343,LUNG001_1HAE_24H:BRD-A13807286:10,F24,0.219157643,0.060197381,0.205138274,0.066384881,55,47,54,52
343,LUNG001_1HAE_24H:BRD-A13807286:10,E24,0.244396019,-0.051737983,0.049313925,0.182355576,58,45,50,53
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,L02,-0.234787511,-0.367759705,-0.4532627,0.099511078,45,45,48,45
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,C24,-0.542779517,-0.271215362,-0.265438292,-0.159658996,41,51,45,49
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,G02,-0.894130562,-0.32240547,-0.075679362,0.009788132,29,38,46,49
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,D24,-0.272197538,-0.568461579,-0.163146516,-0.049869253,48,30,45,52
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,N02,-0.763569441,-0.933550589,0.047882075,-0.025482086,41,45,53,49
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,D02,-0.549607036,-0.51281237,-0.107043967,-0.040658495,37,38,48,49
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,C02,-0.578132464,-0.174979792,0.052232918,-0.10394943,41,48,50,49
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,O02,-0.469891196,-0.629876419,0.016227776,-0.023265193,41,43,48,46
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,H02,-0.829156105,-0.567441733,-0.34785417,-0.049938717,30,37,46,50
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,M24,-0.064598247,-0.159708989,0.026640019,0.006530251,46,43,47,52
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,I02,-0.751554239,-0.357787482,-0.221086589,-0.267318296,31,43,39,44
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,J02,-0.541201702,-0.083506281,-0.258858686,-0.003655451,36,43,45,50
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,H24,-0.379112436,-0.410279625,-0.076697122,-0.28592211,37,41,49,43
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,I24,-0.526438055,-0.487624043,-0.305550057,-0.24851815,37,41,43,42
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,K24,-0.386328619,-0.424925338,-0.170078067,0.027053246,41,40,43,49
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,J24,-0.434615699,-0.220834155,-0.309010574,0.056622626,37,39,48,50
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,G24,-0.198314777,-0.32616574,0.003517971,0.031993981,48,40,52,53
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,L24,-0.278002914,-0.450757807,-0.214565469,-0.093294217,39,37,44,50
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,N24,-0.135884409,-0.353260224,-0.132001314,0.339245146,42,43,41,60
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,E02,-1.024489738,-0.582217945,-0.130648832,-0.205969506,27,34,41,46
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,B24,-0.52839662,-0.138212503,-0.017642,-0.033238395,37,44,43,49
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,P02,-0.300648636,-0.462323511,-0.029401889,0.161794438,41,43,52,51
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,K02,-0.756998307,-0.655364093,-0.250279786,-0.215702989,33,39,42,43
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,O24,-0.804408447,-0.527709639,-0.482784751,-0.027717298,31,37,42,46
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,M02,-0.332218213,-0.666473684,-0.028113628,-0.115509339,37,45,48,45
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,A24,-0.636569747,-0.680196856,-0.250999315,0.105671083,35,36,46,55
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,F02,-0.795799376,-0.405274748,0.122827126,-0.084391336,34,42,47,50
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,F24,-0.465217347,-0.265381363,-0.306845325,-0.088904338,37,37,44,52
344,LUNG001_1HAE_24H:BRD-A39996500:3.33,E24,-0.595231955,-0.712738667,-0.356759803,-0.014572472,37,30,43,50
345,LUNG001_1HAE_24H:BRD-K04877770:10,L02,0.34805464,0.279329529,0.099382693,0.246474408,62,58,54,53
345,LUNG001_1HAE_24H:BRD-K04877770:10,C24,0.037142844,0.140651308,0.128712777,0.241469143,54,59,53,54
345,LUNG001_1HAE_24H:BRD-K04877770:10,G02,-0.052444037,0.13576702,0.126260404,0.354075507,47,60,51,60
345,LUNG001_1HAE_24H:BRD-K04877770:10,D24,0.382020539,-0.152584106,0.090276322,0.351568468,62,46,51,65
345,LUNG001_1HAE_24H:BRD-K04877770:10,N02,0.148630833,0.231523376,0.07361487,0.252271999,55,54,55,56
345,LUNG001_1HAE_24H:BRD-K04877770:10,D02,0.216756069,-0.025264167,0.064819932,0.186472282,53,55,50,59
345,LUNG001_1HAE_24H:BRD-K04877770:10,C02,0.130468617,0.28351903,0.201345588,0.243744204,58,63,56,55
345,LUNG001_1HAE_24H:BRD-K04877770:10,O02,0.251539977,-0.055694972,0.232672836,0.280085838,59,46,57,58
345,LUNG001_1HAE_24H:BRD-K04877770:10,H02,-0.19757203,-0.00684946,-0.071818277,0.210339133,43,44,46,58
345,LUNG001_1HAE_24H:BRD-K04877770:10,M24,0.596033863,0.281493987,0.2397459,0.310841753,67,55,59,60
345,LUNG001_1HAE_24H:BRD-K04877770:10,I02,-0.003078299,0.064946213,-0.024358455,0.144648361,51,58,50,57
345,LUNG001_1HAE_24H:BRD-K04877770:10,J02,0.212997421,0.328750781,0.047225944,0.236234732,55,56,46,56
345,LUNG001_1HAE_24H:BRD-K04877770:10,H24,0.127839515,-0.037012031,0.020618445,-0.00215748,54,49,53,53
345,LUNG001_1HAE_24H:BRD-K04877770:10,I24,0.092684704,-0.085274563,-0.02874198,0.080901006,53,52,51,47
345,LUNG001_1HAE_24H:BRD-K04877770:10,K24,0.270762412,0.101933871,0.062231589,0.264328379,58,50,56,56
345,LUNG001_1HAE_24H:BRD-K04877770:10,J24,0.264021102,0.23837095,0.152884129,0.338719734,60,58,55,58
345,LUNG001_1HAE_24H:BRD-K04877770:10,G24,0.560082204,0.046416581,0.162975648,0.424868206,60,54,58,60
345,LUNG001_1HAE_24H:BRD-K04877770:10,L24,0.304000407,0.081419222,0.033813585,0.227218697,61,49,51,53
345,LUNG001_1HAE_24H:BRD-K04877770:10,N24,0.543059667,0.343652108,0.165497274,0.5304261,63,58,54,63
345,LUNG001_1HAE_24H:BRD-K04877770:10,E02,-0.265872437,-0.179581352,-0.046733606,0.11138728,45,47,42,54
