"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","036_pF","348_pF","652_pF","864_pF","204_pF","680_pF","706_pF","731_pF"
"YPEL2",327.990567925086,-1.21005656915725,0.306730750611648,-3.94501225176899,7.97958986070317e-05,0.00969795326346494,188.06885220869,196.057803595978,162.806808884531,245.045664771016,521.601973043715,492.865730880206,235.875780914718,581.601929101836
"SLC38A6",217.939983758071,-0.624092942225944,0.158491274745286,-3.93771167043066,8.2262356647132e-05,0.00991226242744673,166.877995621796,181.204939687192,163.696463577889,174.278166755249,300.568512835474,267.555682477826,248.675241894587,240.662867214553
"RPUSD1",507.581930954165,0.903802001856815,0.229660271210052,3.93538680893648,8.30628057723502e-05,0.00992389352354739,736.38226639459,856.515152073339,543.579017641795,510.159724501728,329.238124829011,327.638362051794,432.438931676983,324.703868464079
"B4GALNT3",30.3725793358794,-3.00089574534664,0.766319684977322,-3.91598415671058,9.00361609040645e-05,0.0106666369447521,15.893142440171,6.93133649076691,2.66896408007428,2.11246262733635,86.0088359806126,54.4499283639085,11.8852137670207,63.0307509371448
"E2F8",38.9777509350693,2.01090109284961,0.514156516244696,3.91106799061279,9.18888981839383e-05,0.0107327543277209,52.9771414672367,70.3035558349215,68.5034113885732,58.0927222517495,11.097914320079,12.2042942884622,32.9128996625188,5.73006826701317
"ZFP90",699.993731864491,-0.875662138692312,0.223927615532555,-3.91046962479269,9.21168444924268e-05,0.0107327543277209,426.465988811255,433.703626136558,516.889376841052,597.826923536186,1141.23552258146,841.157514035552,662.829229314615,979.841673659251
"TMEM200A",2070.39823166841,-2.35493027451397,0.604193477697178,-3.89764266156853,9.71336020961736e-05,0.0112090631290958,368.191133197295,599.065510987711,1440.35094854675,299.969693081761,5936.45933504895,2893.3565382339,780.767119771974,4245.02557447892
"C3orf70",31.3602434510021,3.2783534671196,0.84146685548445,3.89599833404274,9.77950606383024e-05,0.0112090631290958,80.790140737536,19.8038185450483,27.5792954941009,99.2857434848083,7.39860954671936,12.2042942884622,0,3.82004551134211
"RGS16",73.5985549471959,-3.79287430972353,0.974472714953703,-3.89223243659904,9.9326014800951e-05,0.0112927270698694,1.32442853668092,22.7743913268055,8.89654693358093,6.33738788200904,166.468714801186,7.510334946746,39.312630152453,336.164004998106
"DTNBP1",85.5237542387987,0.860272100653762,0.221300274053984,3.88735217039951,0.000101343669172111,0.0114299443839073,104.629854397792,117.832720343037,112.986146056478,105.623131366817,60.1137025670948,50.6947608905355,74.0540242406673,58.2556940479672
"BRINP1",24.3243852670521,-2.91172575996873,0.749709128767334,-3.88380726369994,0.000102833434008919,0.0114528069157188,2.64885707336184,8.91171834527174,9.78620162693903,1.05623131366817,60.1137025670948,60.082679573968,11.8852137670207,40.1104778690922
"SLC17A5",1032.62964122064,-0.733106909528901,0.188798591807734,-3.88301047433379,0.000103171122024137,0.0114528069157188,741.679980541314,806.015414783466,638.772069831111,916.808780263974,1379.84068046316,1181.93896224415,1065.09800296762,1530.88323867035
"VSTM2L",76.4533779188278,-1.41290827908873,0.365440731388083,-3.8663130782438,0.000110493078343786,0.0121697767069585,54.3015700039176,40.597828017349,54.2689362948437,17.9559323323589,86.9336621739525,117.348983542906,117.023643244511,123.196467740783
"CDC14A",95.345440492863,-1.50883120324481,0.391714128864088,-3.851868217315,0.000117220104016489,0.0128018310912762,56.9504270772795,47.5291645081159,50.7103175214113,43.3054838603951,202.536936341442,138.002404646458,58.5118216222557,165.216968365546
"RHEBL1",16.5925055703171,1.90917754583143,0.495876987635735,3.85010313734076,0.000118068096403097,0.0128018310912762,29.1374278069802,20.7940094723007,33.8068783476075,21.1246262733635,6.47378335337944,6.57154307840275,10.0567193413252,4.77505688917764
"CACNA1A",90.3661539678056,1.59479422252795,0.414418698703123,3.84826801377129,0.000118955871255297,0.0128018310912762,180.122280988605,106.940620143261,114.765455443194,141.534996031535,77.6854002405533,19.7146292352082,42.0553717909963,40.1104778690922
"TMEM135",279.042083225181,-0.517382367851484,0.134739417082778,-3.83987387694893,0.000123097533110894,0.0131471895590711,215.88185147899,223.783149559046,247.32400475355,230.258426379662,337.561560569071,326.699570183451,310.844052368233,339.984050509448
"KIAA0040",12.8310989765441,-4.58054088071705,1.19628547320479,-3.8289697428541,0.000128680824710882,0.0136401674193535,0,2.97057278175725,0,1.05623131366817,17.5716976734585,15.020669893492,61.2545632607989,4.77505688917764
"IDH1",1763.55343222411,-0.540401654572041,0.14126841191442,-3.82535378750781,0.000130584419068792,0.013738650298745,1471.4401042525,1286.25801450089,1565.79226031024,1424.85604213837,2174.26638054215,2033.42318683148,2356.01506750864,1796.37640170863
"CABLES2",115.853202132949,0.787603303066617,0.206380403834004,3.81626980292229,0.00013548435545031,0.0140964147990775,150.984853181625,154.469784651377,143.234405630653,138.366302090531,86.0088359806126,76.0421413358033,105.138429477491,72.5808647155001
"KCNG1",220.964707577083,1.28429829178285,0.336612638491868,3.815359689217,0.000135984707949677,0.0140964147990775,193.366566355414,471.33088137215,288.248120648022,299.969693081761,141.498407581008,161.472201355039,132.565845862923,79.2659443603488
"KIAA1377",128.767223303648,-1.39939859971025,0.367224396793073,-3.81074517905408,0.000138548525115432,0.0142573511465501,88.7367119576215,43.5684007991063,65.8344473084989,85.554736407122,216.409329241541,199.023876088769,94.1674629233177,236.842821703211
"ZNF75A",215.277104628285,-0.590579268935225,0.155052888050008,-3.80888918847322,0.000139592495308788,0.0142606883975601,153.633710254986,187.146085250706,179.710248058335,165.828316245903,251.552724588458,268.49447434617,275.188411067171,240.662867214553
"KCNA4",44.5981736728068,-4.39985574000381,1.15719699296556,-3.80216658593993,0.000143436225983182,0.0145479418266971,0,0,11.5655110136552,4.22492525467269,20.3461762534782,155.839450144979,9.14247212847745,155.666854587191
"CST6",100.868383034074,-2.31161099083227,0.608903989680109,-3.7963472567271,0.000146843768305512,0.0147871674683651,45.0305702471512,20.7940094723007,9.78620162693903,60.2051848790859,271.898900841936,67.593014520714,101.4814406261,230.157742058362
"ACKR4",110.304128994957,-2.64488925754644,0.697113417967553,-3.79405874191557,0.000148204587682617,0.0148183565755286,9.27099975676642,23.764582254058,36.4758424276818,51.7553343697405,200.687283954763,55.3887202322517,66.7400465378854,438.350222426507
"HIST1H3F",2069.53998021442,3.60281427778632,0.953556533528763,3.77829121935081,0.00015790815766514,0.0153607423945138,6595.65411267097,3480.52110929224,3806.83243287928,1414.29372900168,87.8584883672924,98.5731461760412,982.815753811326,89.7710695165396
"CRYAB",2648.342457616,-1.26686227903286,0.335617172592044,-3.77472424682148,0.000160184757052915,0.0153607423945138,2123.05894429951,1471.42371789709,1392.30959510542,1233.67817436443,5119.8378063298,2667.10769796317,2109.16832003975,5070.15540492882
"EMCN",280.851185371772,-5.76549433884996,1.52721918265187,-3.77515840839476,0.000159906014175538,0.0153607423945138,3.97328561004275,7.92152741801932,28.468950187459,0,1456.60125451037,24.4085885769245,51.1978439194737,674.238032751883
"SDPR",1036.76193440094,-2.31712570511829,0.61274117463328,-3.78157336416157,0.000155840279708127,0.0153607423945138,513.878272232196,400.037134609976,245.544695366834,227.089732438657,1131.06243445472,1489.86269506074,287.98787204704,3998.63263899735
"RAB31",4720.1476042418,-0.728995757967775,0.192980795692714,-3.77755597571775,0.000158374916536421,0.0153607423945138,3683.23576050963,3079.49378375501,4276.57011097235,3169.75017231819,5972.5275565892,7184.57416843089,4632.49062749952,5762.53865385957
"TMEM66",4189.18308192414,-0.909641923218404,0.240458476694658,-3.78294804043652,0.000154981776420447,0.0153607423945138,2311.1277965082,2847.78910677795,2737.46749146285,3745.39623826734,5884.66906822191,5546.38235817192,3695.38723433058,6745.24536165233
"SHOX2",255.231884943277,-0.749930833240017,0.198759213143196,-3.77306199486577,0.000161256197644208,0.0153607423945138,150.984853181625,189.126467105211,222.413673339523,197.515255655948,275.598205615296,303.22977347487,319.072277283863,383.914573889882
"IGFBP5",4014.58182512818,-2.34035530806062,0.621400033008618,-3.76626196289269,0.000165709923313365,0.0156790503279988,1340.32167912109,1518.9528824052,1952.79205192101,483.753941660023,4350.38241347098,2469.96140561109,2727.19943592482,17273.2907909112
"ZNF585A",75.4781949076377,-1.09100295857679,0.29120529660811,-3.74650794914974,0.000179313323938121,0.0161860393196261,43.7061417104703,37.6272552355918,54.2689362948437,57.0364909380814,116.52810036083,120.165359147936,70.3970353892764,104.096240184073
"FAM111B",88.7406692281829,1.93393591486471,0.515433499293781,3.75205708886692,0.00017538951093772,0.0161860393196261,105.954282934473,169.322648560163,202.841270085645,84.4985050934539,18.4965238667984,36.6128828653867,74.0540242406673,18.145216178875
"MT2A",5367.48838678634,1.94842781568322,0.520647024620077,3.74232008164268,0.000182329069060562,0.0161860393196261,11927.8034013483,9312.74567080896,8458.83682444875,4404.48457799628,1322.50145647609,2109.46532816728,4698.31642682456,705.753408220455
"KIFAP3",1400.4329980113,-0.497821346769285,0.132812734889239,-3.74829527593458,0.000178040577230589,0.0161860393196261,1062.1916864181,1193.18006733916,1258.8613911017,1129.11127431128,1566.65557151782,1873.82856921313,1486.56596809043,1633.06945609875
"ESM1",110.586192776607,2.24427680644092,0.59925466424157,3.74511362257201,0.000180312151944375,0.0161860393196261,30.4618563436611,139.616920742591,279.351573714441,280.957529435734,36.0682215402569,46.9395934171625,50.283596706626,21.0102503123816
"ALDH3A1",11.8023968584026,-3.76909189726972,1.00713778284486,-3.74237960433097,0.000182285873820289,0.0161860393196261,2.64885707336184,0.990190927252415,0.889654693358093,2.11246262733635,48.0909620536758,5.6327512100595,7.31397770278196,26.7403185793948
"PAM",9798.9435267754,-1.04504547550814,0.279094783886411,-3.74441062980764,0.000180817723257477,0.0161860393196261,4191.8163185951,8170.06534075968,5858.37615576304,7368.26964414918,13718.8717520044,13810.5671751975,8606.72326174867,16666.8585659856
"EIF4A2",5022.25225916117,-0.75954970772758,0.202642680519163,-3.74822177530244,0.000178092748760842,0.0161860393196261,3454.10962366383,3068.60168355523,3651.14286154161,4745.6472923111,6913.0757952159,6266.43572119119,4882.9943638198,7196.0107319907
"UBE2S",1392.21281763121,1.73519584164183,0.463514923626654,3.74355981478489,0.000181431386545547,0.0161860393196261,3480.59819439745,1734.81450454623,1897.63346093281,1452.31805629374,381.953217849387,510.702776378728,1332.05818911916,347.624141532132
"TCEA3",462.517723603251,-0.920159858531044,0.245899446811066,-3.74201678964345,0.000182549315634881,0.0161860393196261,333.755991243591,376.272552355918,338.958438169433,230.258426379662,750.034042798675,473.151101644998,703.970353892763,493.740882340968
"HFE",473.603396547502,-0.670402267788249,0.179246543131339,-3.74011267429032,0.000183937783306223,0.0162072179315696,349.649133683762,295.07689632122,379.882554063906,437.279763858624,652.927292497984,546.376867375771,519.292416897519,608.342247681231
"RRAGB",266.848413554448,-0.828551381095997,0.222168484402019,-3.72938305505436,0.000191949165465161,0.0168077801699809,170.851281231838,206.949903795755,179.710248058335,211.246262733635,464.26274905664,295.719438528124,287.073624834192,318.973800197066
"GYPE",63.1870785372168,-1.0215431271338,0.274031813297602,-3.72782676157527,0.000193138061252441,0.0168077801699809,31.786284880342,37.6272552355918,47.1516987479789,49.6428717424041,98.0315764940315,92.0016030976385,79.5395075177538,69.7158305819935
"TCEAL4",1442.90242232975,-0.718773751871651,0.193078758767383,-3.7226971856475,0.000197105864682041,0.0168771192184817,1062.1916864181,1059.50429216008,1136.08904341828,1104.81795409691,2173.34155434881,1671.04952565098,1298.2310422438,2037.99428030102
"IL18",54.0636126382064,-4.01400095860805,1.07884867888617,-3.72063389163363,0.000198723350139592,0.0168771192184817,14.5687139034901,3.96076370900966,1.77930938671619,5.28115656834087,13.8723929000988,127.675694094682,2.74274163854323,262.62812890477
"RPS6KA5",16.1856429714278,1.98220867130274,0.532657491751411,3.72135697328712,0.000198155087983399,0.0168771192184817,33.1107134170229,29.7057278175725,25.7999861073847,14.7872383913544,6.47378335337944,9.3879186834325,6.39973048993421,3.82004551134211
"RP11-69I8.3",16.4823051908358,-3.2549962333434,0.874595180125898,-3.72171755265659,0.000197872283356889,0.0168771192184817,3.97328561004275,1.98038185450483,4.44827346679047,2.11246262733635,45.3164834736561,15.020669893492,4.57123606423872,54.4356485366251
"PGM2",976.172260250525,0.915180564316892,0.246897725936258,3.70671929377415,0.000209961437797583,0.0177247685632953,1333.69953643768,1292.1991600644,1481.27506444123,996.026128789087,600.212199477608,925.648782186444,708.541589957002,471.775620650751
"MC4R",42.4268179060223,-2.71800412002092,0.733591146529916,-3.7050666885469,0.000211335122801514,0.0177345390550937,10.5954282934473,3.96076370900966,7.11723754686474,23.2370889006998,37.9178739269367,41.306842207103,33.8271468753666,181.45216178875
"AGL",587.851411779052,-1.35053178004168,0.364743467060115,-3.70268942971661,0.000213325966772243,0.017795677393817,303.29413489993,288.145559830453,303.37225043511,429.886144662946,1315.10284692937,830.830803483776,359.299154649164,872.880399341672
"PQLC2",293.879617266445,0.623643015150252,0.168954795183335,3.69118268868031,0.000223213737730503,0.018416888811298,384.084275637466,397.066561828218,329.172236542494,315.813162786784,219.183807821561,204.656627298828,264.217444512998,236.842821703211
"LINC00888",95.4697650006818,-0.961003953697006,0.260365024461434,-3.69098712734111,0.000223385443802806,0.018416888811298,74.1679980541314,64.362410271407,77.3999583221541,43.3054838603951,141.498407581008,138.002404646458,115.195148818816,109.826308451086
"LBH",7792.86839863756,-1.18911343132049,0.322884143980091,-3.68278670071148,0.000230698182350372,0.018799901588298,5673.85185114105,5996.59625544063,3888.68066466823,3447.53900781292,13251.8345243677,9283.7127860464,5962.72032219299,14838.0117774306
"TNFRSF11B",7625.07301516553,-1.62497651648234,0.441082732545482,-3.68406286753649,0.000229545586538949,0.018799901588298,2544.22721896404,4251.87984162187,5138.64550883635,2999.69693081761,13778.0606283781,14867.646818952,3232.77814462963,14187.6490291246
"SIM1",317.612791212037,-1.0754612177443,0.292236229073909,-3.68010914030892,0.000233134150714354,0.0188892256136262,143.038281961539,227.743913268056,194.834377845422,251.383052653025,440.217268029802,489.110563406833,256.903466810216,537.671405721402
"ZSCAN30",305.342833370932,-0.556971403988386,0.151482101048388,-3.67681330093561,0.00023616575515942,0.0190255132356429,245.01927928597,226.753722340803,252.661932913698,264.057828417043,418.021439389644,354.863326233748,332.785985476579,348.579152909968
"PPIF",1332.69769042699,1.0307468778128,0.2811277164086,3.6664719188153,0.000245919910088652,0.0196987437069876,1729.70366890528,1929.88211721496,1572.01984316375,1926.56591613075,627.956985277806,675.93014520714,1410.68344942407,788.839398092146
"SHROOM3",4540.37095207505,-1.4025058131678,0.383621228656428,-3.65596507283981,0.000256216240780265,0.0204075512006789,3409.07905341668,3076.52321097325,2367.37113902589,1116.43649854726,8195.80972537837,7053.14330686284,3432.99828424328,7671.60639815279
