"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","036_iF_Y","652_iF_Y","864_iF_Y","204_iF_O","680_iF_O","706_iF_O"
"GLCCI1",233.06791428646,0.873908852867054,0.282571915380884,3.09269536460868,0.00198347630166818,0.217521234416277,359.515381099569,272.502176153783,273.020549330612,172.999571882019,187.813838603656,132.555968649122
"SCN8A",800.927226266602,1.02741560235591,0.33287344371342,3.08650516212533,0.00202524430075003,0.218859429727038,1435.90873768511,895.650534858389,892.262809768884,487.630661403712,423.046022597345,671.064591286178
"MAP3K1",659.809610121441,0.790688504066817,0.256054391846427,3.08797087355193,0.00201528221820506,0.218859429727038,796.531083873297,784.445602677985,927.874185768529,598.844671899295,464.885739117961,386.276377391581
"MOV10L1",32.2368852053456,2.51615799141471,0.81768820226641,3.0771606884392,0.00208982611593228,0.224201997437517,64.5836013951322,17.0313860096114,83.0932106658384,13.3076593755399,10.2274862605951,5.17796752535631
"GPR183",286.214166258414,-2.45440183226452,0.801136259923098,-3.06365091064548,0.00218653892257191,0.232889990997677,129.167202790264,105.193854765247,30.6653515552499,125.472216969376,389.574249380851,937.212122089492
"OGFRL1",4209.9651002155,1.07419107198763,0.351008072946455,3.06030303796316,0.00221113142128836,0.233827147801244,7987.91509922127,5635.38507670966,3502.77451152064,2531.30692264734,2658.2166562765,2944.1923349176
"ITPR2",1289.49907632698,0.544071056171123,0.178049302018014,3.05573259768284,0.0022451138724763,0.235736956610011,1649.03462228904,1377.53857430681,1562.94372442886,1147.31034759119,969.751651800067,1030.41553754591
"GHDC",88.1825405114478,-2.95157036527283,0.972791636176321,-3.03412391257222,0.00241235324074298,0.24941092689781,13.993113635612,2.00369247171899,44.5142199995563,198.664343534846,66.9435464329864,202.976326993967
"BEND5",43.5678756207202,-2.83190563124562,0.935122545741683,-3.02837916179159,0.00245869385505319,0.24941092689781,19.3750804185397,4.00738494343798,8.90284399991125,27.5658658493326,158.061151300107,43.494927212993
"COBLL1",1309.53118015104,1.4153329875623,0.467373293140266,3.02827099523109,0.00245957415245392,0.24941092689781,805.142230725981,2355.34050050567,2554.12702308565,766.140961191797,754.044668849333,622.391696547829
"LINC00854",58.447154451257,1.00982635246526,0.333070471101218,3.03186994970318,0.00243043891978411,0.24941092689781,85.0350751702574,75.1384676894622,74.1903666659271,38.021883930114,39.9801735641446,38.3169596876367
"USP1",1058.81502936952,-0.685763801058295,0.225912095056769,-3.03553380303065,0.00240110306758241,0.24941092689781,796.531083873297,676.24620920516,962.496356879295,1372.59000987711,1168.72274814255,1376.30376823971
"H3F3B",15150.685772807,-0.739966470920353,0.244902088404886,-3.02147881114431,0.00251543244840819,0.252560658905467,11790.812828038,10091.5971338127,12162.2741087677,22523.2134931013,14521.1709470886,19815.0461260335
"TRNP1",1594.78678032751,0.619489326941219,0.20510454525626,3.02035884269274,0.00252475363174665,0.252560658905467,1754.52117123442,1930.55769650125,2110.96323286785,1085.52478620475,1448.58396309157,1238.56983206523
"CCL2",1471.18748216148,-1.95346675487143,0.6483916804917,-3.0127881242863,0.00258859576981813,0.256287853043233,133.472776216607,790.456680093142,887.316785324488,2836.4325411865,1830.72004064653,2348.72606950162
"DONSON",424.792582278695,-0.590742990426587,0.196139777275803,-3.01184695236964,0.00259663478260621,0.256287853043233,325.070793688832,334.616642777072,357.102964885329,480.026284617689,475.113225378556,576.825582324693
"LIMS2",387.297572296935,1.15155483465053,0.382771156238602,3.00846815618652,0.0026256831707804,0.257438671148369,727.641909051823,491.906501807012,382.822291996184,250.944433938752,170.148180517174,300.322116470666
"AKIP1",885.518438078876,0.438190915957796,0.14584356817444,3.00452684642003,0.00265994283229684,0.259081931790492,1023.65008211285,983.813003614025,1049.54638710065,791.805732844623,737.308782241086,726.986640560026
"MMP1",21826.966944644,-4.79240080231064,1.59757476382281,-2.99979751235115,0.00270159139762229,0.259168917673935,103.333762232212,196.361862228461,4261.49466129085,26632.4285988483,4921.28043430274,94846.9023489617
"E2F1",488.878711324713,-1.51307816690633,0.505586165433845,-2.99272066831171,0.0027650269429583,0.259168917673935,328.299973758589,200.369247171899,232.463148886572,1102.63463397331,320.771159991393,748.734104166523
"MIPEP",667.581874098933,-0.48870524610407,0.163092670854898,-2.99648809196869,0.00273108904481381,0.259168917673935,538.196678292768,543.000659835847,585.609294216385,784.201356058601,827.496615629971,726.986640560026
"PLEKHH2",84.6625937117606,2.73485167082418,0.914372078701081,2.99096148551386,0.00278100566266536,0.259168917673935,198.056377611739,22.0406171889089,221.581895108902,39.9229781266197,13.9465721735388,12.4271220608551
"BMP2",40.7747140350015,-1.59225999447518,0.530988777958915,-2.99866976585779,0.00271161041001248,0.259168917673935,31.2154073409806,14.0258473020329,15.8272782220645,49.4284491091482,67.8733179112223,66.2779843245608
"PALLD",15043.4757686206,0.746629286190027,0.249650220814286,2.99070148528104,0.00278337439447185,0.259168917673935,24098.294467237,17537.3183587205,14919.1881340735,10653.7318772179,11655.6152511655,11396.7065233092
"ZNF22",697.077385733505,-0.685400521751295,0.229071654003078,-2.99207915852428,0.0027708440589443,0.259168917673935,475.765863610807,557.02650713788,570.771220883199,1028.49196030958,799.603471282893,750.805291176665
"ACTBL2",115.070569727349,1.72190455457763,0.576605733087782,2.98627720081217,0.00282396532605146,0.259682028895602,262.639979006871,95.1753924066521,172.121650664951,83.6481446462507,43.6992594770883,33.1389921622804
"RRAD",395.988183774896,-2.4164636323028,0.808930054980899,-2.98723433184821,0.00281513851101362,0.259682028895602,109.792122371725,73.1347752177432,191.905748442531,229.081850678937,1527.61453874162,244.400067196818
"NRAS",4908.21921798881,-0.607594145071262,0.203714346489249,-2.98257906496206,0.00285830810099702,0.261217601452228,3789.98100853767,3438.33628146979,4440.54074617796,6418.09400740324,5133.26833134053,6229.09493300364
"LINC00473",244.36958778375,-3.77992892898927,1.27303230215093,-2.96923253447903,0.002985445836566,0.271162733805888,30.139013984395,7.01292365101647,62.3199079993788,20.9120361615627,94.836690780064,1250.99695412609
"COL17A1",48.1322751495472,-1.23993033741832,0.418197934094514,-2.9649365439909,0.00302745369636022,0.273301536430567,32.2918006975661,21.0387709530494,32.6437613330079,75.0932207619751,69.7328608676942,57.9932362839907
"VPS13A",2186.62928186024,0.794910951594784,0.2687706179169,2.9575812927608,0.0031006297886274,0.277069770127963,2036.53623065984,3431.32335781877,2854.84530930488,1638.74319738791,1712.63906291057,1445.68853307948
"PDGFRL",186.655742345525,1.70329558360544,0.576024281836685,2.95698573361247,0.00310662491328888,0.277069770127963,391.807181797135,322.594487946758,142.44550399858,135.928235050157,47.418345390032,79.7406998904872
"SAMD5",300.462678751675,1.88627542883291,0.639260936023629,2.95071280370429,0.00317041561106375,0.281065886956879,322.918006975661,480.886193212558,615.285440882756,63.6866555829409,254.757385036643,65.2423908194895
"A4GALT",108.511299522231,2.23771242324787,0.760268564478717,2.94331835853581,0.00324714310324936,0.28615448597385,292.778992991266,75.1384676894622,169.154035998314,42.7746194213782,11.1572577388311,60.0644232941332
"TMA16",886.311305845576,-0.466294711620183,0.158648751875279,-2.93916407225667,0.00329098807855436,0.286606344135278,705.037648563527,737.358829592589,790.374706214344,1092.17861589252,969.751651800067,1023.16638301041
"MRVI1",663.954910492456,2.37052517809398,0.806312727471023,2.93995753425482,0.00328257232277327,0.286606344135278,1952.57754884616,1068.96993366208,316.545564441289,227.180756482431,53.9267457376835,364.528913785084
"SEC14L2",724.665993903091,-0.901408356689595,0.308278850140825,-2.92400324017629,0.00345561149705683,0.299183205929394,614.620606610341,354.653567494262,547.030303550103,1108.33791656282,926.982163801214,796.371405399801
"RRM1",3669.17885966148,-0.866966465187312,0.297056435643555,-2.91852443226514,0.00351692313587228,0.301059584077074,2835.2201012463,2126.91955872971,2834.07200663842,6019.81477323529,3428.06744025584,4770.97927786331
"LPIN2",1435.40553468812,0.674979165137186,0.231281358901883,2.91843306499913,0.00351795393754365,0.301059584077074,1668.40970270758,2039.75893620993,1587.67384665084,1151.1125359842,1255.19149561849,910.28669095764
"HOXA1",15.2203775231622,7.41293779848365,2.54321003086301,2.91479575360441,0.00355921391820776,0.302840011833712,52.7432744726913,0,38.5789906662821,0,0,0
"AKAP6",105.83658483458,1.51425397418398,0.521170867219293,2.905484687322,0.00366684790610386,0.310215332856386,238.959325161989,157.289859029941,74.1903666659271,51.3295433056539,60.4351460853349,52.8152687586344
"DLX2",278.115524467713,-1.98446829170449,0.685071215794041,-2.8967328446348,0.00377070707438303,0.317189308160459,22.6042604882963,180.332322454709,133.542659998669,518.998715646056,397.942192684975,415.272995533576
"FPR3",25.2020320844088,5.28061186705134,1.82416101527164,2.89481675293065,0.00379379931724284,0.317328807298193,0,83.1532375763382,64.2983177771368,1.9010941965057,1.85954295647184,0
"LMNA",20314.3527645359,-0.418357538561704,0.144700806713877,-2.8911900912131,0.00383785904458662,0.319210691882612,18643.1329360615,16070.6154694222,17454.5202642705,22652.4878984637,22504.1888592223,24561.1711597751
"HIRIP3",170.208669184022,-0.940688414915429,0.325786869958429,-2.88743501245296,0.00388396831356303,0.319456393790559,124.861629363922,110.203085944545,114.747767109967,278.510299788085,159.920694256579,233.008538641034
"FTSJ1",1251.01271482443,-0.637815816704394,0.220793468400015,-2.88874404359124,0.00386783766396442,0.319456393790559,788.996330377198,1001.8462358595,1145.49926132191,1549.39177015214,1432.77784796156,1587.56484327425
"THBD",277.861527453605,-4.02753722628784,1.39606814676136,-2.88491449047888,0.00391519988634582,0.320246045952209,1.07639335658554,17.0313860096114,78.1471862214432,264.252093314292,20.4549725211903,1286.20713329851
"SUPT16H",5099.38459049598,-0.435541752459285,0.151330956494328,-2.87807440426513,0.00400110757859751,0.325474712643605,4439.04620255875,3898.1837037293,4669.04707550901,5854.4195781393,5720.88390558563,6014.72707745389
"SERP2",61.2255539325236,-1.17195276916179,0.409152877749725,-2.86433954859939,0.00417879801656505,0.329791958292243,33.3681940541516,32.0590795475039,47.4818346661934,76.9943149584808,105.993948518895,71.4559518499171
"LDLRAD4",60.3911026457396,1.72879687475266,0.601991567394978,2.871795833011,0.00408146563380896,0.329791958292243,129.167202790264,79.1458526329002,70.233547110411,22.8131303580684,46.4885739117961,14.4983090709977
"CERS1",38.5459153634288,-1.2541004876263,0.437706972788676,-2.86515994852972,0.00416798657227279,0.329791958292243,21.5278671317107,26.0480021323469,20.7733026664596,61.7855613864352,57.6458316506272,43.494927212993
"HNRNPDL",6551.18593168583,-0.651679733947267,0.227271933561144,-2.86740084328073,0.00413858468072518,0.329791958292243,4928.80517980517,4365.04404963982,5994.58162660691,7888.5903684004,6936.09522763998,9193.99913802267
"TRIML2",159.042311461051,1.79342124637203,0.626405150474205,2.86303719727458,0.00419601300162067,0.329791958292243,198.056377611739,417.76988035341,124.639815998758,37.0713368318611,66.9435464329864,109.772911537554
"TGOLN2",6215.76147880031,0.720309421633269,0.251227843112969,2.86715601546349,0.00414178778698867,0.329791958292243,9122.43369706242,7654.10524196655,6431.81018749144,4151.98972516845,5706.93733341209,4227.29268770089
"NETO2",1342.79677230081,-1.01232466929252,0.353715496460351,-2.86197432519329,0.00421011010585842,0.329791958292243,1181.87990553092,540.996967364128,947.658283546109,2037.97297865411,1790.73986708239,1557.53263162718
"PCDHGA7",27.8733794351859,3.03489437372215,1.06227181809267,2.85698473971697,0.00427686399821414,0.33325774470295,7.53475349609876,86.1587762839166,55.3954737772256,2.85164129475855,11.1572577388311,4.14237402028505
"MARCH6",4365.33218159297,0.585733202902645,0.205692137343,2.84762077184268,0.00440473776874602,0.340358307511923,4399.21964836509,5146.48411361023,6172.63850660514,3265.12928249854,3632.61716546775,3575.90437301107
"RPSA",23461.8575068948,-0.75770665095773,0.266608941835559,-2.84201514675781,0.00448293616783687,0.340358307511923,17723.8930095374,14054.9008428729,20536.8826980175,36000.0702521302,24043.8904271809,28411.5078116301
"HMGB1P5",276.348096780038,-0.99445571191322,0.349638437006684,-2.84424023979437,0.00445174682139263,0.340358307511923,200.20916432491,139.25662678447,214.657460886749,470.52081363516,266.84441425371,366.600100795227
"MAPK13",69.9711575845546,1.79279469518328,0.630662061302751,2.84271847822893,0.00447305616760737,0.340358307511923,173.299330410271,88.1624687556356,64.2983177771368,40.8735252248725,14.8763436517748,38.3169596876367
"RNF167",1654.33797049994,-0.482260473671264,0.169676924742643,-2.84222780677296,0.00447994675756688,0.340358307511923,1397.15857684803,1342.47395605172,1401.70332754158,1807.94058087692,2183.10343089795,1793.64795078343
"ID4",468.143131787137,-1.61743013294998,0.56973262398619,-2.83892841107373,0.00452653109911922,0.34191475980847,356.286201029813,71.1310827460242,263.128500441822,671.086251366512,687.101122416346,760.125632722307
"CTD-2377D24.8",14.5558856398916,7.34835424163291,2.59353383289378,2.83333656512738,0.00460648568634435,0.34618792175801,64.5836013951322,0,22.7517124442177,0,0,0
"LRRK1",409.497427220524,-1.47663264595385,0.521509380980363,-2.83145941340113,0.00463361137938361,0.346467759958456,172.222937053686,105.193854765247,371.941038218515,595.042483506284,464.885739117961,747.698510661451
"ANXA2R",21.8044124839783,-1.96969138429334,0.696798459977903,-2.8267734465943,0.00470195803992269,0.349811501412339,10.7639335658554,4.00738494343798,11.8704586665483,46.5768078143896,30.6824587817854,26.9254311318528
"RP11-4O1.2",101.306352870239,1.05480631430414,0.373881960664994,2.82122815561372,0.00478401648156686,0.354136820047987,144.236709782462,161.297243973379,104.855718221177,84.5986917445036,54.8565172159194,57.9932362839907
"GNAI1",1317.15610255622,0.578165269802991,0.206187984475635,2.80406868166129,0.00504621543682061,0.366221664422202,1598.44413452952,1700.13306225356,1434.34708887459,904.920837536713,1217.07086501082,1048.02062713212
"EXOSC8",630.726834068157,-0.791402945122904,0.281900908904873,-2.80737989883516,0.00499463004555608,0.366221664422202,519.897991230814,344.635105135667,521.310976439248,873.552783294369,659.207978069269,865.756170239575
"GLS",10011.4625267573,0.978290612272218,0.348829462898085,2.80449536614411,0.00503954120116899,0.366221664422202,10723.0306183051,16548.4961239272,12572.7941376525,4256.54990597626,7878.8835065712,8089.02086811163
"C10orf54",454.799452400022,1.62457045828268,0.579193257753299,2.80488496116895,0.00503345409351342,0.366221664422202,469.307503471294,687.266517799614,904.133268435432,143.53261183618,413.748307814985,110.808505042625
"ESCO2",158.812488476141,-1.44259689269119,0.515710514349983,-2.79729974966573,0.00515317001837908,0.372159424985865,102.257368875626,58.1070816798508,95.9528742212657,350.751879255301,119.010749214198,226.794977610606
"USP9X",15930.6678723043,0.994163660782421,0.35623572792172,2.79074664010366,0.00525866179232477,0.372179238637873,19639.8731842597,29784.8885921028,14211.906638525,8302.07835614039,12524.0218118379,11121.2386509603
"PDZRN3",136.020306677971,-1.63022724137952,0.585255362404079,-2.78549731639017,0.00534456823879807,0.372179238637873,59.2016346122045,38.0701569626608,101.88810355454,156.84027121172,124.589378083614,335.532295643089
"ABCA4",50.8152507902623,1.18060351184154,0.422780236184457,2.79247564289276,0.00523064054067869,0.372179238637873,62.4308146819611,68.1255440384457,81.1148008880803,37.0713368318611,34.4015446947291,21.7474636064965
